session_id,customer_id,visit_date,device,pages_viewed,session_duration_min,converted
SESS944928,CUST100057,2024-10-11,Mobile,8,3.1,0
SESS944929,CUST102031,2025-01-03,Mobile,3,10.53,0
SESS944930,CUST102741,2024-02-09,Desktop,5,0.55,1
SESS944931,CUST101128,2024-11-03,Mobile,6,17.56,0
SESS944932,CUST100680,2024-11-11,Desktop,4,5.5,0
SESS944933,CUST100264,2025-05-23,Desktop,6,1.01,0
SESS944934,CUST101519,2025-01-28,Desktop,6,1.43,1
SESS944935,CUST102657,2024-10-01,Tablet,6,3.52,1
SESS944936,CUST102373,2025-06-16,Mobile,7,1.64,0
SESS944937,CUST102733,2024-09-08,Desktop,4,8.17,0
SESS944938,CUST101709,2025-08-31,Desktop,7,10.0,0
SESS944939,CUST100732,2024-10-22,Tablet,2,6.55,0
SESS944940,CUST102391,2024-12-10,Mobile,5,3.8,1
SESS944941,CUST101170,2024-05-12,Tablet,5,1.06,0
SESS944942,CUST100963,2025-09-13,Mobile,9,2.21,0
SESS944943,CUST102788,2024-09-19,Desktop,3,5.89,1
SESS944944,CUST102352,2024-03-21,Desktop,7,0.86,0
SESS944945,CUST100610,2025-09-10,Mobile,5,5.91,0
SESS944946,CUST102400,2025-01-18,Mobile,7,13.84,0
SESS944947,CUST101232,2024-08-12,Mobile,5,7.4,0
SESS944948,CUST101598,2025-06-19,Desktop,3,0.65,0
SESS944949,CUST100981,2025-01-21,Mobile,5,2.85,0
SESS944950,CUST101232,2024-08-07,Mobile,9,0.8,0
SESS944951,CUST102942,2025-02-11,Desktop,5,6.24,0
SESS944952,CUST102275,2025-03-22,Desktop,1,0.72,0
SESS944953,CUST101534,2025-11-25,Mobile,7,2.06,0
SESS944954,CUST102110,2025-09-04,Mobile,4,23.63,0
SESS944955,CUST100044,2024-07-05,Desktop,2,1.65,0
SESS944956,CUST102793,2024-03-26,Desktop,6,4.22,0
SESS944957,CUST101693,2025-10-12,Desktop,3,2.26,0
SESS944958,CUST101538,2024-01-27,Mobile,7,8.96,0
SESS944959,CUST100700,2024-05-30,Mobile,3,1.84,0
SESS944960,CUST102868,2024-05-15,Mobile,7,0.81,1
SESS944961,CUST101535,2025-07-21,Mobile,3,3.73,0
SESS944962,CUST100122,2025-04-03,Mobile,3,1.59,0
SESS944963,CUST101167,2025-05-17,Mobile,4,4.25,0
SESS944964,CUST101758,2024-06-17,Desktop,4,6.38,0
SESS944965,CUST100462,2024-02-20,Desktop,6,2.36,0
SESS944966,CUST102049,2024-10-12,Desktop,4,6.8,0
SESS944967,CUST101771,2025-12-10,Mobile,5,7.42,0
SESS944968,CUST101193,2024-12-23,Desktop,9,2.37,0
SESS944969,CUST102735,2025-04-05,Desktop,5,7.5,0
SESS944970,CUST102817,2025-08-04,Mobile,4,5.36,0
SESS944971,CUST102862,2024-02-18,Mobile,5,6.85,0
SESS944972,CUST100094,2024-05-16,Mobile,7,0.77,0
SESS944973,CUST101846,2025-08-02,Desktop,7,5.47,0
SESS944974,CUST102206,2025-08-04,Mobile,7,10.54,0
SESS944975,CUST101495,2025-03-26,Mobile,10,10.22,0
SESS944976,CUST100662,2024-02-26,Mobile,10,5.83,0
SESS944977,CUST100002,2025-01-13,Mobile,5,1.17,0
SESS944978,CUST100660,2025-01-27,Mobile,8,3.21,0
SESS944979,CUST101635,2025-02-26,Desktop,5,2.88,0
SESS944980,CUST102007,2024-12-03,Mobile,7,1.87,0
SESS944981,CUST101136,2025-05-22,Desktop,4,0.59,0
SESS944982,CUST100240,2024-09-28,Tablet,4,6.61,0
SESS944983,CUST102313,2025-10-08,Mobile,2,0.57,0
SESS944984,CUST100178,2024-12-03,Mobile,8,8.37,1
SESS944985,CUST100633,2025-10-21,Mobile,5,0.87,0
SESS944986,CUST101083,2024-02-01,Desktop,10,7.74,0
SESS944987,CUST102256,2025-02-18,Mobile,2,2.71,0
SESS944988,CUST101962,2024-09-08,Mobile,5,2.74,0
SESS944989,CUST102445,2025-06-16,Mobile,6,2.8,0
SESS944990,CUST101963,2025-07-22,Mobile,5,3.81,0
SESS944991,CUST100402,2024-01-27,Mobile,3,7.21,0
SESS944992,CUST102437,2025-09-09,Desktop,1,1.57,0
SESS944993,CUST102590,2024-11-20,Tablet,1,2.32,0
SESS944994,CUST101988,2025-03-27,Mobile,5,1.39,0
SESS944995,CUST100248,2025-08-18,Mobile,7,0.52,0
SESS944996,CUST101811,2025-01-09,Desktop,4,12.34,0
SESS944997,CUST101129,2024-05-02,Mobile,3,0.59,0
SESS944998,CUST101085,2025-04-25,Mobile,2,0.81,0
SESS944999,CUST101603,2024-02-28,Mobile,4,7.13,0
SESS945000,CUST101931,2024-02-02,Mobile,3,3.94,0
SESS945001,CUST101342,2025-05-01,Desktop,5,25.0,0
SESS945002,CUST101125,2025-11-27,Desktop,5,1.18,0
SESS945003,CUST101478,2025-07-13,Mobile,6,1.07,0
SESS945004,CUST102907,2025-07-16,Tablet,3,1.11,0
SESS945005,CUST100687,2025-09-22,Mobile,7,2.95,0
SESS945006,CUST100478,2025-06-20,Desktop,4,0.68,0
SESS945007,CUST101314,2025-02-15,Mobile,3,2.19,0
SESS945008,CUST102837,2024-02-15,Tablet,5,0.62,0
SESS945009,CUST100873,2024-11-25,Mobile,4,2.37,0
SESS945010,CUST101323,2024-01-05,Mobile,3,1.72,0
SESS945011,CUST101011,2024-04-22,Desktop,5,2.58,0
SESS945012,CUST101764,2025-12-25,Mobile,3,7.77,0
SESS945013,CUST101174,2024-02-02,Mobile,6,3.24,1
SESS945014,CUST102824,2024-03-14,Mobile,6,4.17,0
SESS945015,CUST100646,2025-03-16,Mobile,7,5.86,0
SESS945016,CUST100002,2024-10-20,Desktop,4,5.35,0
SESS945017,CUST101366,2024-02-16,Mobile,5,9.17,1
SESS945018,CUST102045,2024-04-24,Desktop,6,10.83,0
SESS945019,CUST100948,2025-06-18,Desktop,4,9.47,0
SESS945020,CUST100866,2024-09-15,Mobile,5,2.49,0
SESS945021,CUST102878,2024-10-09,Desktop,6,0.61,0
SESS945022,CUST102594,2025-03-28,Mobile,6,2.87,0
SESS945023,CUST102616,2025-03-18,Mobile,6,3.01,0
SESS945024,CUST101099,2025-06-07,Mobile,2,0.51,0
SESS945025,CUST102493,2024-09-16,Desktop,4,6.04,0
SESS945026,CUST102896,2025-03-07,Mobile,4,2.11,0
SESS945027,CUST102916,2025-06-21,Mobile,3,0.79,0
SESS945028,CUST102936,2024-02-27,Desktop,7,0.7,0
SESS945029,CUST102417,2024-11-02,Mobile,3,0.65,0
SESS945030,CUST102409,2025-07-20,Desktop,3,15.66,0
SESS945031,CUST102613,2024-01-24,Mobile,5,0.92,0
SESS945032,CUST102160,2025-05-24,Mobile,9,3.86,0
SESS945033,CUST102265,2025-06-10,Mobile,2,0.73,0
SESS945034,CUST101168,2024-04-07,Mobile,7,2.61,0
SESS945035,CUST101845,2025-07-30,Mobile,9,9.8,0
SESS945036,CUST102629,2024-01-23,Mobile,6,0.74,0
SESS945037,CUST100652,2025-04-19,Desktop,7,2.16,0
SESS945038,CUST102006,2024-02-28,Mobile,3,5.96,0
SESS945039,CUST102493,2024-06-07,Mobile,6,1.07,0
SESS945040,CUST102377,2025-04-25,Mobile,5,4.8,0
SESS945041,CUST101145,2024-08-25,Desktop,4,0.56,1
SESS945042,CUST102350,2024-10-22,Desktop,7,5.1,0
SESS945043,CUST100474,2024-07-26,Mobile,5,7.09,0
SESS945044,CUST101309,2024-12-07,Desktop,4,2.62,0
SESS945045,CUST101016,2024-01-08,Mobile,3,1.96,0
SESS945046,CUST101570,2024-01-05,Desktop,5,3.72,0
SESS945047,CUST102055,2024-04-22,Mobile,2,9.2,0
SESS945048,CUST101230,2025-01-01,Mobile,5,3.52,0
SESS945049,CUST100121,2025-09-12,Mobile,5,0.93,0
SESS945050,CUST100568,2025-08-16,Mobile,1,9.0,0
SESS945051,CUST102246,2025-06-04,Tablet,4,5.78,0
SESS945052,CUST101844,2025-02-08,Mobile,1,4.88,0
SESS945053,CUST100705,2025-10-18,Mobile,4,2.22,0
SESS945054,CUST102986,2024-04-27,Mobile,6,10.02,0
SESS945055,CUST101894,2024-10-02,Tablet,7,1.06,0
SESS945056,CUST101918,2025-04-10,Mobile,4,2.02,0
SESS945057,CUST100458,2024-04-10,Mobile,5,18.5,1
SESS945058,CUST102729,2024-03-31,Tablet,9,4.76,0
SESS945059,CUST102483,2024-02-06,Mobile,3,2.93,0
SESS945060,CUST101582,2025-04-16,Desktop,7,0.91,0
SESS945061,CUST100419,2024-08-15,Mobile,5,1.79,0
SESS945062,CUST101772,2024-03-26,Tablet,3,12.86,0
SESS945063,CUST100570,2024-04-17,Mobile,6,1.86,0
SESS945064,CUST102401,2025-04-29,Mobile,7,0.95,0
SESS945065,CUST102334,2024-01-03,Mobile,5,3.27,0
SESS945066,CUST101239,2025-06-25,Mobile,3,1.83,0
SESS945067,CUST102589,2024-08-20,Mobile,9,0.74,0
SESS945068,CUST100541,2025-01-13,Tablet,7,5.17,0
SESS945069,CUST100305,2024-09-19,Mobile,2,6.48,0
SESS945070,CUST102168,2025-02-23,Mobile,2,15.42,0
SESS945071,CUST101646,2024-02-15,Mobile,5,6.08,0
SESS945072,CUST100810,2024-12-17,Desktop,3,1.22,0
SESS945073,CUST102087,2025-03-19,Desktop,5,7.71,1
SESS945074,CUST100224,2025-06-27,Mobile,3,7.41,0
SESS945075,CUST100377,2024-07-09,Mobile,2,1.98,0
SESS945076,CUST101717,2024-12-29,Mobile,6,4.14,1
SESS945077,CUST100398,2025-09-17,Desktop,5,1.84,0
SESS945078,CUST100278,2024-03-03,Mobile,2,0.61,0
SESS945079,CUST101876,2024-08-31,Mobile,6,4.59,0
SESS945080,CUST100204,2024-11-04,Desktop,4,8.42,1
SESS945081,CUST100735,2024-08-23,Desktop,6,3.15,0
SESS945082,CUST101860,2025-07-19,Desktop,6,0.7,0
SESS945083,CUST101630,2024-07-08,Mobile,4,0.82,0
SESS945084,CUST102758,2024-07-11,Desktop,5,4.84,0
SESS945085,CUST101336,2024-11-14,Mobile,6,1.77,0
SESS945086,CUST102209,2024-03-25,Mobile,7,2.23,0
SESS945087,CUST101923,2024-06-24,Mobile,3,4.16,0
SESS945088,CUST102213,2025-05-11,Mobile,8,1.19,1
SESS945089,CUST102526,2024-10-14,Mobile,4,6.06,0
SESS945090,CUST102203,2024-12-09,Desktop,3,25.98,0
SESS945091,CUST101637,2025-01-29,Mobile,6,2.05,0
SESS945092,CUST102566,2024-04-18,Mobile,6,0.87,0
SESS945093,CUST102477,2024-08-26,Desktop,3,2.15,0
SESS945094,CUST102598,2025-04-24,Mobile,7,1.38,1
SESS945095,CUST101564,2025-05-28,Mobile,6,15.77,0
SESS945096,CUST102107,2024-08-20,Mobile,8,7.69,0
SESS945097,CUST102986,2025-04-27,Mobile,4,26.99,0
SESS945098,CUST102318,2024-07-04,Tablet,7,15.1,0
SESS945099,CUST102968,2024-03-05,Mobile,6,4.89,0
SESS945100,CUST102273,2024-09-16,Mobile,6,6.85,0
SESS945101,CUST102541,2024-08-01,Desktop,3,3.29,0
SESS945102,CUST100125,2025-10-13,Desktop,4,7.61,0
SESS945103,CUST100335,2024-10-15,Desktop,3,5.17,1
SESS945104,CUST100892,2024-11-17,Desktop,3,7.93,0
SESS945105,CUST100612,2025-05-25,Mobile,9,0.94,0
SESS945106,CUST100281,2025-01-21,Desktop,7,0.84,0
SESS945107,CUST101131,2025-03-22,Mobile,7,0.6,0
SESS945108,CUST100172,2025-10-17,Desktop,4,5.86,0
SESS945109,CUST100899,2025-08-27,Mobile,5,3.32,0
SESS945110,CUST101674,2024-04-25,Mobile,4,3.29,0
SESS945111,CUST100718,2025-07-02,Desktop,2,5.35,0
SESS945112,CUST101193,2025-08-15,Mobile,4,0.85,1
SESS945113,CUST101395,2024-08-15,Mobile,5,2.81,0
SESS945114,CUST102676,2024-11-01,Desktop,6,2.79,0
SESS945115,CUST100955,2025-04-18,Mobile,10,5.57,0
SESS945116,CUST101056,2024-04-21,Mobile,5,10.56,0
SESS945117,CUST100113,2024-02-22,Mobile,8,3.99,1
SESS945118,CUST100578,2024-01-27,Desktop,4,4.22,0
SESS945119,CUST101389,2024-11-29,Desktop,7,2.89,1
SESS945120,CUST101480,2025-03-02,Mobile,6,14.15,0
SESS945121,CUST102393,2025-07-31,Mobile,7,3.23,0
SESS945122,CUST101463,2025-04-30,Mobile,5,4.81,0
SESS945123,CUST101802,2025-05-07,Mobile,4,0.85,0
SESS945124,CUST101316,2024-12-01,Mobile,7,6.65,0
SESS945125,CUST101105,2024-02-15,Mobile,2,0.85,0
SESS945126,CUST102899,2024-09-08,Mobile,8,3.38,1
SESS945127,CUST100673,2025-09-03,Desktop,9,2.09,0
SESS945128,CUST100001,2024-10-15,Desktop,7,4.79,0
SESS945129,CUST100935,2024-03-07,Mobile,7,10.82,1
SESS945130,CUST101907,2024-02-16,Desktop,4,2.29,0
SESS945131,CUST101264,2024-09-15,Mobile,8,7.45,0
SESS945132,CUST102149,2025-03-09,Mobile,6,0.97,0
SESS945133,CUST101754,2025-04-08,Tablet,3,14.44,0
SESS945134,CUST101812,2024-09-05,Tablet,5,5.4,0
SESS945135,CUST100711,2024-05-27,Mobile,2,0.72,0
SESS945136,CUST100534,2025-04-24,Desktop,3,1.07,0
SESS945137,CUST101478,2025-06-25,Mobile,5,1.5,0
SESS945138,CUST102036,2025-11-19,Mobile,5,6.42,0
SESS945139,CUST101480,2024-10-07,Mobile,5,4.95,1
SESS945140,CUST100201,2025-08-20,Mobile,3,14.03,0
SESS945141,CUST101198,2024-12-15,Desktop,4,0.83,0
SESS945142,CUST100391,2024-10-07,Mobile,5,1.3,0
SESS945143,CUST100693,2024-07-13,Desktop,5,3.47,0
SESS945144,CUST100219,2024-08-16,Mobile,8,1.51,1
SESS945145,CUST102308,2024-04-24,Mobile,3,3.97,0
SESS945146,CUST101346,2024-09-24,Mobile,7,0.64,0
SESS945147,CUST102878,2024-11-03,Mobile,10,2.24,1
SESS945148,CUST101949,2025-05-23,Mobile,4,1.82,0
SESS945149,CUST102860,2024-06-09,Mobile,2,0.6,0
SESS945150,CUST102310,2025-04-10,Desktop,3,7.61,0
SESS945151,CUST101278,2025-06-06,Mobile,6,0.74,0
SESS945152,CUST102292,2024-04-03,Desktop,11,4.07,0
SESS945153,CUST101574,2024-07-06,Mobile,3,3.42,0
SESS945154,CUST100731,2024-12-27,Tablet,8,8.65,0
SESS945155,CUST102572,2025-11-10,Desktop,6,30.57,1
SESS945156,CUST102727,2024-07-01,Mobile,6,2.55,0
SESS945157,CUST100349,2025-08-18,Mobile,4,2.13,0
SESS945158,CUST102029,2024-08-29,Desktop,2,12.93,0
SESS945159,CUST102697,2024-03-02,Mobile,4,1.51,0
SESS945160,CUST102646,2024-01-14,Desktop,8,1.11,0
SESS945161,CUST101651,2024-08-25,Mobile,5,5.18,0
SESS945162,CUST100563,2025-01-24,Mobile,5,1.41,0
SESS945163,CUST100268,2025-04-23,Mobile,7,1.81,1
SESS945164,CUST101307,2025-01-21,Mobile,8,3.59,0
SESS945165,CUST102026,2024-07-15,Desktop,10,1.86,0
SESS945166,CUST102052,2024-07-22,Desktop,4,1.34,0
SESS945167,CUST100384,2024-12-18,Mobile,6,2.26,0
SESS945168,CUST100811,2025-06-24,Mobile,7,4.69,0
SESS945169,CUST102121,2025-07-13,Mobile,5,6.02,0
SESS945170,CUST100314,2024-01-30,Desktop,4,16.08,0
SESS945171,CUST102264,2025-04-21,Desktop,5,2.51,0
SESS945172,CUST101638,2024-07-23,Tablet,11,0.63,0
SESS945173,CUST100142,2024-01-26,Mobile,8,10.54,0
SESS945174,CUST102633,2024-02-26,Desktop,6,1.83,0
SESS945175,CUST101980,2024-06-12,Mobile,4,7.4,0
SESS945176,CUST101025,2025-02-24,Mobile,6,2.67,0
SESS945177,CUST101313,2024-02-02,Desktop,6,8.43,0
SESS945178,CUST100320,2025-02-03,Mobile,10,6.47,0
SESS945179,CUST101241,2024-09-15,Mobile,5,8.64,1
SESS945180,CUST102916,2024-09-10,Mobile,8,2.87,0
SESS945181,CUST101694,2024-01-09,Mobile,3,6.12,0
SESS945182,CUST101606,2024-02-22,Mobile,4,16.01,0
SESS945183,CUST101421,2024-04-17,Mobile,9,2.57,0
SESS945184,CUST102996,2024-02-01,Desktop,3,1.74,0
SESS945185,CUST102902,2025-05-11,Desktop,5,4.28,0
SESS945186,CUST102277,2024-11-12,Mobile,5,6.5,0
SESS945187,CUST100261,2024-09-04,Desktop,3,8.67,0
SESS945188,CUST102603,2025-10-29,Mobile,5,1.45,0
SESS945189,CUST100919,2025-08-27,Desktop,8,12.2,0
SESS945190,CUST100489,2025-05-04,Mobile,4,9.48,1
SESS945191,CUST100367,2024-07-22,Mobile,6,3.26,0
SESS945192,CUST101048,2025-02-03,Mobile,3,4.0,0
SESS945193,CUST101955,2025-12-18,Tablet,5,4.42,0
SESS945194,CUST101901,2025-08-21,Mobile,3,1.33,0
SESS945195,CUST100862,2025-09-15,Mobile,4,11.63,0
SESS945196,CUST100484,2025-05-26,Desktop,3,1.27,0
SESS945197,CUST100475,2024-11-10,Mobile,2,0.75,1
SESS945198,CUST102972,2025-11-12,Desktop,8,2.06,0
SESS945199,CUST102806,2025-08-03,Mobile,3,1.02,0
SESS945200,CUST101657,2024-04-06,Mobile,8,2.64,0
SESS945201,CUST100161,2024-02-04,Tablet,4,2.16,1
SESS945202,CUST100559,2024-10-10,Mobile,5,3.99,1
SESS945203,CUST102847,2025-09-04,Mobile,8,0.75,0
SESS945204,CUST100223,2024-03-21,Mobile,4,1.73,0
SESS945205,CUST100528,2025-12-02,Mobile,5,5.04,1
SESS945206,CUST102046,2025-12-03,Mobile,5,7.57,0
SESS945207,CUST100501,2025-12-18,Desktop,6,3.34,0
SESS945208,CUST101436,2024-10-28,Mobile,5,1.31,0
SESS945209,CUST102206,2025-05-29,Mobile,3,6.74,0
SESS945210,CUST100509,2025-10-26,Mobile,8,4.83,0
SESS945211,CUST101616,2025-07-29,Mobile,6,5.32,0
SESS945212,CUST101464,2025-10-05,Mobile,4,7.2,0
SESS945213,CUST101580,2024-05-31,Mobile,6,7.99,0
SESS945214,CUST101908,2024-02-28,Mobile,7,4.57,0
SESS945215,CUST100292,2024-11-20,Mobile,4,0.51,0
SESS945216,CUST102961,2025-06-06,Mobile,7,0.76,0
SESS945217,CUST100638,2025-10-02,Mobile,4,2.17,0
SESS945218,CUST102415,2025-04-23,Mobile,3,0.84,0
SESS945219,CUST102152,2024-03-25,Desktop,6,12.88,0
SESS945220,CUST100949,2025-11-04,Desktop,3,1.31,0
SESS945221,CUST100101,2024-03-21,Mobile,5,1.54,0
SESS945222,CUST101116,2025-02-09,Desktop,4,11.12,0
SESS945223,CUST102660,2025-06-24,Desktop,3,1.48,0
SESS945224,CUST101790,2024-08-30,Mobile,9,2.6,0
SESS945225,CUST100767,2024-06-21,Mobile,8,5.3,0
SESS945226,CUST100852,2025-08-05,Mobile,4,7.26,0
SESS945227,CUST101924,2025-06-19,Mobile,5,4.73,0
SESS945228,CUST101552,2025-01-09,Tablet,6,25.72,0
SESS945229,CUST100798,2024-01-24,Desktop,8,3.16,0
SESS945230,CUST100104,2024-04-14,Mobile,4,4.08,1
SESS945231,CUST101860,2025-07-08,Mobile,1,2.58,0
SESS945232,CUST102967,2024-02-15,Desktop,4,10.55,0
SESS945233,CUST102178,2024-02-16,Mobile,2,0.63,0
SESS945234,CUST100968,2024-04-03,Desktop,3,3.97,0
SESS945235,CUST102734,2024-11-15,Mobile,4,3.18,1
SESS945236,CUST101106,2024-12-14,Mobile,4,0.73,0
SESS945237,CUST101581,2024-08-02,Desktop,5,5.1,0
SESS945238,CUST100205,2024-07-26,Desktop,7,3.29,0
SESS945239,CUST101704,2025-12-19,Desktop,6,1.11,0
SESS945240,CUST100063,2024-02-14,Desktop,5,9.32,0
SESS945241,CUST101678,2024-09-22,Mobile,4,1.33,0
SESS945242,CUST101302,2025-10-13,Mobile,3,1.08,0
SESS945243,CUST102978,2024-08-27,Mobile,3,15.41,0
SESS945244,CUST100921,2024-03-21,Mobile,6,2.0,0
SESS945245,CUST101770,2025-10-16,Mobile,5,7.69,0
SESS945246,CUST102603,2025-12-27,Mobile,4,7.6,0
SESS945247,CUST100710,2025-07-19,Mobile,2,3.06,0
SESS945248,CUST101248,2025-10-23,Mobile,5,5.2,0
SESS945249,CUST100593,2025-01-29,Mobile,2,1.51,0
SESS945250,CUST100362,2024-01-28,Mobile,5,3.14,0
SESS945251,CUST100755,2025-03-14,Desktop,4,5.77,0
SESS945252,CUST102883,2024-07-11,Tablet,4,2.58,0
SESS945253,CUST100148,2025-04-23,Desktop,9,4.2,0
SESS945254,CUST102457,2025-12-02,Desktop,6,9.04,0
SESS945255,CUST100708,2025-12-26,Mobile,7,0.89,0
SESS945256,CUST101759,2024-03-10,Desktop,3,4.5,1
SESS945257,CUST101822,2024-08-13,Mobile,8,9.77,0
SESS945258,CUST100420,2025-12-16,Mobile,6,1.82,0
SESS945259,CUST100389,2024-05-14,Mobile,4,3.3,0
SESS945260,CUST101283,2024-06-05,Desktop,6,8.06,0
SESS945261,CUST101055,2024-01-02,Mobile,4,1.15,0
SESS945262,CUST100887,2025-10-03,Mobile,7,3.32,0
SESS945263,CUST102907,2024-07-27,Mobile,3,9.73,0
SESS945264,CUST101904,2024-12-08,Mobile,5,2.73,0
SESS945265,CUST100340,2025-11-24,Mobile,6,4.47,0
SESS945266,CUST100631,2024-01-15,Mobile,5,2.54,1
SESS945267,CUST101197,2024-05-13,Mobile,6,5.38,0
SESS945268,CUST101623,2024-09-27,Tablet,6,8.44,1
SESS945269,CUST102870,2025-04-14,Tablet,7,4.71,0
SESS945270,CUST101258,2024-12-09,Desktop,3,0.5,0
SESS945271,CUST102320,2025-03-25,Desktop,6,1.74,0
SESS945272,CUST100191,2024-05-31,Desktop,2,7.58,0
SESS945273,CUST102901,2025-03-18,Mobile,8,5.67,0
SESS945274,CUST101353,2024-09-24,Mobile,7,1.27,0
SESS945275,CUST101901,2024-07-22,Mobile,5,1.79,0
SESS945276,CUST102908,2024-04-11,Mobile,7,4.47,0
SESS945277,CUST101889,2025-06-08,Tablet,3,1.23,0
SESS945278,CUST101948,2025-06-11,Mobile,7,2.5,0
SESS945279,CUST101217,2025-08-27,Mobile,8,1.13,1
SESS945280,CUST100321,2024-03-20,Mobile,5,2.19,0
SESS945281,CUST100566,2024-05-27,Mobile,7,2.27,0
SESS945282,CUST101166,2024-05-27,Mobile,6,12.25,0
SESS945283,CUST100082,2024-02-01,Mobile,9,3.71,0
SESS945284,CUST101956,2025-01-19,Mobile,6,5.69,0
SESS945285,CUST102281,2024-09-24,Mobile,4,4.0,0
SESS945286,CUST101027,2025-12-07,Mobile,4,7.13,0
SESS945287,CUST100531,2024-02-11,Mobile,5,5.82,0
SESS945288,CUST100594,2025-11-08,Desktop,3,2.82,1
SESS945289,CUST100372,2025-02-07,Mobile,2,3.3,0
SESS945290,CUST100991,2025-08-06,Mobile,6,5.65,0
SESS945291,CUST102557,2025-09-04,Mobile,11,1.01,0
SESS945292,CUST102419,2024-11-30,Tablet,3,12.66,0
SESS945293,CUST102620,2024-12-13,Desktop,4,2.42,0
SESS945294,CUST100552,2025-07-22,Desktop,5,10.04,0
SESS945295,CUST102477,2024-12-07,Mobile,4,5.85,0
SESS945296,CUST101944,2025-07-13,Desktop,5,4.78,0
SESS945297,CUST101666,2024-01-03,Desktop,3,13.53,0
SESS945298,CUST102975,2025-01-07,Desktop,5,1.04,0
SESS945299,CUST100166,2025-11-22,Mobile,7,1.88,0
SESS945300,CUST101825,2025-05-21,Mobile,4,9.77,0
SESS945301,CUST102486,2024-04-13,Tablet,3,1.04,0
SESS945302,CUST102723,2025-02-10,Mobile,4,0.58,0
SESS945303,CUST101086,2025-06-23,Desktop,6,7.86,0
SESS945304,CUST100967,2024-01-12,Mobile,4,4.71,0
SESS945305,CUST102666,2024-10-11,Tablet,3,7.13,1
SESS945306,CUST102237,2025-06-24,Desktop,4,0.95,0
SESS945307,CUST101283,2025-03-28,Desktop,3,0.94,0
SESS945308,CUST100039,2025-01-01,Desktop,1,4.57,0
SESS945309,CUST100157,2025-06-09,Mobile,5,18.64,0
SESS945310,CUST100366,2025-07-25,Mobile,8,7.85,0
SESS945311,CUST100305,2024-12-20,Mobile,3,5.91,0
SESS945312,CUST101127,2024-11-14,Desktop,6,0.55,0
SESS945313,CUST102331,2025-01-14,Mobile,11,2.54,0
SESS945314,CUST101993,2024-10-24,Mobile,5,0.93,0
SESS945315,CUST101323,2025-03-30,Tablet,1,1.12,0
SESS945316,CUST101038,2025-10-19,Mobile,7,2.6,0
SESS945317,CUST100298,2024-06-19,Mobile,4,0.86,0
SESS945318,CUST100549,2025-12-17,Mobile,6,2.61,0
SESS945319,CUST102787,2025-09-25,Mobile,7,0.55,0
SESS945320,CUST100454,2024-07-12,Desktop,7,2.74,1
SESS945321,CUST100845,2024-01-18,Desktop,2,11.25,0
SESS945322,CUST102046,2025-04-26,Tablet,6,3.88,1
SESS945323,CUST102874,2024-08-24,Mobile,5,1.1,0
SESS945324,CUST102634,2025-07-28,Mobile,7,8.63,0
SESS945325,CUST102590,2025-11-03,Mobile,2,8.3,0
SESS945326,CUST102828,2024-10-18,Tablet,5,2.99,0
SESS945327,CUST102359,2025-11-29,Mobile,7,15.63,0
SESS945328,CUST102121,2025-08-16,Mobile,6,8.21,0
SESS945329,CUST102847,2025-11-27,Mobile,3,1.69,0
SESS945330,CUST100070,2024-12-13,Mobile,1,7.84,0
SESS945331,CUST102671,2025-03-16,Mobile,3,3.69,0
SESS945332,CUST102625,2025-03-17,Mobile,4,0.72,0
SESS945333,CUST101727,2025-08-31,Mobile,8,1.21,0
SESS945334,CUST102680,2024-08-15,Desktop,6,1.54,0
SESS945335,CUST100620,2025-02-22,Mobile,7,2.56,0
SESS945336,CUST100695,2024-02-26,Desktop,5,8.18,0
SESS945337,CUST101066,2025-02-04,Mobile,4,3.17,0
SESS945338,CUST102952,2024-07-23,Desktop,2,5.46,0
SESS945339,CUST100167,2025-01-08,Desktop,8,1.43,0
SESS945340,CUST100489,2025-11-13,Mobile,5,5.64,0
SESS945341,CUST101570,2024-08-31,Mobile,6,1.26,0
SESS945342,CUST101889,2025-10-26,Mobile,2,3.22,0
SESS945343,CUST100713,2024-05-15,Mobile,1,8.71,0
SESS945344,CUST100643,2025-09-26,Mobile,8,5.04,0
SESS945345,CUST101989,2025-03-15,Desktop,5,2.16,0
SESS945346,CUST102615,2024-11-30,Mobile,8,4.34,0
SESS945347,CUST100853,2025-10-27,Mobile,4,1.06,0
SESS945348,CUST102902,2024-08-17,Mobile,1,4.29,0
SESS945349,CUST102875,2025-03-08,Desktop,3,2.02,0
SESS945350,CUST100439,2024-02-22,Mobile,8,6.26,0
SESS945351,CUST102816,2024-01-29,Mobile,5,4.44,1
SESS945352,CUST100209,2024-06-07,Mobile,4,1.24,0
SESS945353,CUST102950,2025-02-22,Mobile,5,28.85,0
SESS945354,CUST100444,2024-08-30,Desktop,7,0.67,0
SESS945355,CUST101364,2025-12-24,Mobile,9,1.1,0
SESS945356,CUST100848,2025-11-14,Desktop,3,3.86,0
SESS945357,CUST100766,2024-09-16,Mobile,5,2.59,0
SESS945358,CUST101638,2024-10-29,Desktop,4,6.28,0
SESS945359,CUST100568,2024-08-07,Mobile,8,3.2,0
SESS945360,CUST101166,2024-09-22,Mobile,11,1.37,0
SESS945361,CUST100898,2025-06-11,Mobile,5,1.27,0
SESS945362,CUST102043,2025-02-09,Mobile,9,8.05,1
SESS945363,CUST100194,2024-03-07,Mobile,6,8.27,0
